224	2012-10-22	2012-10-30 22:48:17	3	4599	72	10.14.154.94	DTP	\N	3
225	2012-10-22	2012-12-04 19:04:47	1	6492	72	10.14.154.94	DTP	\N	1
226	2012-10-22	2012-11-07 14:01:52	3	6272	72	10.14.154.94	DTP	\N	6
227	2012-10-22	2012-11-07 14:06:24	1	6273	71	10.14.154.94	DTP	\N	1
228	2012-10-22	2012-11-07 14:01:52	1	4145	72	10.14.154.94	DTP	\N	2
229	2012-10-22	2012-11-07 14:01:52	1	4884	72	10.14.154.94	DTP	\N	2
230	2012-10-22	2012-11-07 14:01:52	4	6993	72	10.14.154.94	DTP	\N	5
231	2012-10-22	2012-10-30 22:48:17	1	6809	72	10.14.154.94	DTP	\N	1
232	2012-10-22	2012-10-30 22:48:17	3	6778	72	10.14.154.94	DTP	\N	3
233	2012-10-22	2012-10-30 22:48:17	3	6397	72	10.14.154.94	DTP	\N	3
234	2012-10-22	2012-10-30 22:48:17	5	6399	72	10.14.154.94	DTP	\N	5
235	2012-10-22	2012-11-07 14:01:52	2	6784	72	10.14.154.94	DTP	\N	3
236	2012-10-22	2012-10-30 22:48:17	2	6785	72	10.14.154.94	DTP	\N	2
237	2012-10-22	2012-10-30 22:48:17	2	6788	72	10.14.154.94	DTP	\N	2
238	2012-10-22	2012-10-30 22:48:17	2	6789	72	10.14.154.94	DTP	\N	2
239	2012-10-22	2012-10-29 22:03:21	7	4907	72	10.14.152.33	libraryPrep	LP 3112	8
240	2012-10-22	2012-10-30 22:48:17	4	6125	72	10.14.154.94	DTP	\N	4
241	2012-10-22	2012-10-30 22:53:41	6	4491	72	10.14.152.33	libraryPrep	LP 3116	12
242	2012-10-22	2012-10-30 22:53:41	3	4193	72	10.14.152.33	libraryPrep	LP 3116	3
243	2012-10-22	2012-10-30 22:48:17	3	6283	72	10.14.154.94	DTP	\N	3
244	2012-10-22	2012-10-30 22:53:41	6	4492	72	10.14.152.33	libraryPrep	LP 3116	12
245	2012-10-22	2012-10-22 22:08:23	3	5902	74	10.14.154.88	libraryPrep	duplicated.	0
246	2012-10-22	2012-10-30 22:53:41	3	5902	72	10.14.152.33	libraryPrep	LP 2090	3
247	2012-10-22	2012-10-30 22:53:41	3	5038	72	10.14.152.33	libraryPrep	LP 3116	3
248	2012-10-22	2012-11-07 00:08:21	3	3527	71	10.14.154.94	libraryPrep	LP 3093	0
249	2012-10-22	2012-10-30 22:53:41	3	4712	72	10.14.152.33	libraryPrep	LP 3116	5
250	2012-10-22	2012-10-30 22:48:17	4	6180	72	10.14.154.94	DTP	\N	4
251	2012-10-22	2012-10-30 22:53:41	6	4473	72	10.14.152.33	libraryPrep	LP 3116	9
252	2012-10-22	2012-10-30 22:53:41	3	5146	72	10.14.152.33	libraryPrep	LP 3116	3
253	2012-10-22	2012-10-30 22:48:17	4	6207	72	10.14.154.94	DTP	\N	4
254	2012-10-22	2012-10-30 22:48:17	4	6157	72	10.14.154.94	DTP	\N	4
255	2012-10-22	2012-10-30 22:53:41	3	5078	72	10.14.152.33	libraryPrep	LP 3116	3
256	2012-10-22	2012-10-30 22:48:17	3	6221	72	10.14.154.94	DTP	\N	3
257	2012-10-22	2012-10-30 22:53:41	3	5264	72	10.14.152.33	libraryPrep	LP 3116	3
258	2012-10-22	2012-10-30 22:53:41	7	4506	72	10.14.152.33	libraryPrep	LP 3116	14
259	2012-10-22	2012-10-30 22:48:17	4	6201	72	10.14.154.94	DTP	\N	4
260	2012-10-22	2012-10-30 22:53:41	3	5892	72	10.14.152.33	libraryPrep	LP 2090	3
261	2012-10-22	2012-10-30 22:53:41	5	5832	72	10.14.152.33	libraryPrep	LP 3116	6
262	2012-10-22	2012-10-30 22:53:41	3	5893	72	10.14.152.33	libraryPrep	LP 2090	3
263	2012-10-22	2012-10-30 22:48:17	3	6310	72	10.14.154.94	DTP	\N	3
264	2012-10-22	2012-11-07 14:01:52	2	6504	72	10.14.154.94	DTP	\N	8
265	2012-10-22	2012-11-07 14:01:52	1	6394	72	10.14.154.94	DTP	\N	2
266	2012-10-22	2012-10-30 22:48:17	3	6292	72	10.14.154.94	DTP	\N	3
267	2012-10-23	2012-10-30 22:48:17	2	3985	72	10.14.154.94	DTP	\N	2
268	2012-10-23	2012-11-06 23:04:35	6	4489	72	10.14.154.94	libraryPrep	LP 3112	6
269	2012-10-23	2012-10-30 22:48:17	2	6261	72	10.14.154.94	DTP	\N	2
270	2012-10-23	2012-10-29 22:42:09	3	6269	71	10.14.154.94	DTP	\N	0
271	2012-10-23	2012-10-30 22:53:41	1	4500	72	10.14.152.33	libraryPrep	LP 3116	4
272	2012-10-23	2012-10-30 22:48:17	1	3584	72	10.14.154.94	DTP	\N	1
273	2012-10-23	2012-10-30 22:48:17	1	4645	72	10.14.154.94	DTP	\N	1
274	2012-10-23	2012-10-23 16:58:39	1	4130	74	10.14.154.88	DTP	\N	0
275	2012-10-23	2012-10-30 22:48:17	3	4916	72	10.14.154.94	DTP	\N	3
276	2012-10-23	2012-10-30 22:48:17	3	5889	72	10.14.154.94	DTP	\N	3
277	2012-10-23	2012-10-30 22:48:17	3	6487	72	10.14.154.94	DTP	\N	3
278	2012-10-23	2012-11-06 23:04:35	3	6476	72	10.14.154.94	libraryPrep	LP 3112	3
279	2012-10-23	2012-11-06 23:04:35	3	6486	72	10.14.154.94	libraryPrep	LP 3112	4
280	2012-10-23	2012-10-30 22:48:17	3	6484	72	10.14.154.94	DTP	\N	3
281	2012-10-23	2012-10-30 22:48:17	1	6482	72	10.14.154.94	DTP	\N	1
282	2012-10-23	2012-10-30 22:48:17	3	6483	72	10.14.154.94	DTP	\N	3
283	2012-10-23	2012-10-30 22:48:17	3	6488	72	10.14.154.94	DTP	\N	3
284	2012-10-23	2012-10-30 22:48:17	3	6490	72	10.14.154.94	DTP	\N	3
285	2012-10-23	2012-11-06 23:00:14	2	6493	71	10.14.154.94	libraryPrep	LP 3112	0
286	2012-10-23	2012-11-07 14:01:52	2	6494	72	10.14.154.94	DTP	\N	3
287	2012-10-23	2012-11-06 23:04:35	2	6491	72	10.14.154.94	libraryPrep	LP 3112	3
288	2012-10-23	2012-11-06 21:07:30	3	3679	72	10.14.154.94	libraryPrep	LP 2091	3
289	2012-10-23	2012-11-06 21:07:30	3	3563	72	10.14.154.94	libraryPrep	LP 2091	3
290	2012-10-23	2012-10-30 22:48:17	3	4248	72	10.14.154.94	DTP	\N	3
291	2012-10-23	2012-10-23 21:52:00	3	4244	74	10.14.154.88	DTP	\N	0
292	2012-10-23	2012-10-30 22:48:17	3	4244	72	10.14.154.94	DTP	\N	3
293	2012-10-23	2012-10-30 22:48:17	3	4254	72	10.14.154.94	DTP	\N	3
294	2012-10-23	2012-10-30 22:48:17	3	4335	72	10.14.154.94	DTP	\N	3
295	2012-10-23	2012-10-30 22:48:17	3	4249	72	10.14.154.94	DTP	\N	3
