55	7651	1226	3731	1	HumanNCBI37_XX	N	0	\N	09461cf18c339ed07a4681a08f86db5a	/illumina/upload/services/120605_SN1231_0088_BD13PHACXX_Harvard/SampleSheet.csv	\N
56	7652	1226	3731	2	HumanNCBI37_XX	N	0	\N	09461cf18c339ed07a4681a08f86db5a	/illumina/upload/services/120605_SN1231_0088_BD13PHACXX_Harvard/SampleSheet.csv	\N
57	7508	1193	3732	2	HumanNCBI37_XX	N	0	\N	0d12f8f869b17b91f3b67ce337107652	/illumina/upload/services/120602_SN196_0619_BC0WVCACXX_Harvard3MODIV/SampleSheet.csv	\N
58	7653	1226	3732	3	HumanNCBI37_XX	N	0	\N	09461cf18c339ed07a4681a08f86db5a	/illumina/upload/services/120605_SN1231_0088_BD13PHACXX_Harvard/SampleSheet.csv	\N
59	7654	1226	3732	4	HumanNCBI37_XX	N	0	\N	09461cf18c339ed07a4681a08f86db5a	/illumina/upload/services/120605_SN1231_0088_BD13PHACXX_Harvard/SampleSheet.csv	\N
60	7509	1193	3733	3	HumanNCBI37_XX	N	0	\N	0d12f8f869b17b91f3b67ce337107652	/illumina/upload/services/120602_SN196_0619_BC0WVCACXX_Harvard3MODIV/SampleSheet.csv	\N
61	7655	1226	3733	5	HumanNCBI37_XX	N	0	\N	09461cf18c339ed07a4681a08f86db5a	/illumina/upload/services/120605_SN1231_0088_BD13PHACXX_Harvard/SampleSheet.csv	\N
62	7656	1226	3733	6	HumanNCBI37_XX	N	0	\N	09461cf18c339ed07a4681a08f86db5a	/illumina/upload/services/120605_SN1231_0088_BD13PHACXX_Harvard/SampleSheet.csv	\N
63	7510	1193	3734	4	HumanNCBI37_XX	N	0	\N	0d12f8f869b17b91f3b67ce337107652	/illumina/upload/services/120602_SN196_0619_BC0WVCACXX_Harvard3MODIV/SampleSheet.csv	\N
64	7657	1226	3734	7	HumanNCBI37_XX	N	0	\N	09461cf18c339ed07a4681a08f86db5a	/illumina/upload/services/120605_SN1231_0088_BD13PHACXX_Harvard/SampleSheet.csv	\N
65	7658	1226	3734	8	HumanNCBI37_XX	N	0	\N	09461cf18c339ed07a4681a08f86db5a	/illumina/upload/services/120605_SN1231_0088_BD13PHACXX_Harvard/SampleSheet.csv	\N
66	7511	1193	3735	5	HumanNCBI37_XX	N	0	\N	0d12f8f869b17b91f3b67ce337107652	/illumina/upload/services/120602_SN196_0619_BC0WVCACXX_Harvard3MODIV/SampleSheet.csv	\N
67	7627	1225	3735	1	HumanNCBI37_XX	N	0	\N	6731e9b6da385d53b0b7e2e301ed5cd5	/illumina/upload/services/120605_SN1230_0061_AD13JCACXX_Harvard6/SampleSheet.csv	\N
68	7628	1225	3735	2	HumanNCBI37_XX	N	0	\N	6731e9b6da385d53b0b7e2e301ed5cd5	/illumina/upload/services/120605_SN1230_0061_AD13JCACXX_Harvard6/SampleSheet.csv	\N
69	7512	1193	3736	6	HumanNCBI37_XX	N	0	\N	0d12f8f869b17b91f3b67ce337107652	/illumina/upload/services/120602_SN196_0619_BC0WVCACXX_Harvard3MODIV/SampleSheet.csv	\N
70	7629	1225	3736	3	HumanNCBI37_XX	N	0	\N	6731e9b6da385d53b0b7e2e301ed5cd5	/illumina/upload/services/120605_SN1230_0061_AD13JCACXX_Harvard6/SampleSheet.csv	\N
71	7630	1225	3736	4	HumanNCBI37_XX	N	0	\N	6731e9b6da385d53b0b7e2e301ed5cd5	/illumina/upload/services/120605_SN1230_0061_AD13JCACXX_Harvard6/SampleSheet.csv	\N
72	7513	1193	3737	7	HumanNCBI37_XX	N	0	\N	0d12f8f869b17b91f3b67ce337107652	/illumina/upload/services/120602_SN196_0619_BC0WVCACXX_Harvard3MODIV/SampleSheet.csv	\N
73	7631	1225	3737	5	HumanNCBI37_XX	N	0	\N	6731e9b6da385d53b0b7e2e301ed5cd5	/illumina/upload/services/120605_SN1230_0061_AD13JCACXX_Harvard6/SampleSheet.csv	\N
74	7632	1225	3737	6	HumanNCBI37_XX	N	0	\N	6731e9b6da385d53b0b7e2e301ed5cd5	/illumina/upload/services/120605_SN1230_0061_AD13JCACXX_Harvard6/SampleSheet.csv	\N
75	7514	1193	3738	8	HumanNCBI37_XX	N	0	\N	0d12f8f869b17b91f3b67ce337107652	/illumina/upload/services/120602_SN196_0619_BC0WVCACXX_Harvard3MODIV/SampleSheet.csv	\N
76	7633	1225	3738	7	HumanNCBI37_XX	N	0	\N	6731e9b6da385d53b0b7e2e301ed5cd5	/illumina/upload/services/120605_SN1230_0061_AD13JCACXX_Harvard6/SampleSheet.csv	\N
77	6742	1107	2257	3	NCBI37	N	0	\N	e7b6a6629113293fa872a097985a2364	/illumina/upload/services/120524_SN905_0158_BC0W8LACXX_UHelsinki/SampleSheet.csv	\N
78	6743	1107	2257	4	NCBI37	N	0	\N	e7b6a6629113293fa872a097985a2364	/illumina/upload/services/120524_SN905_0158_BC0W8LACXX_UHelsinki/SampleSheet.csv	\N
79	6744	1107	2258	5	NCBI37	N	0	\N	e7b6a6629113293fa872a097985a2364	/illumina/upload/services/120524_SN905_0158_BC0W8LACXX_UHelsinki/SampleSheet.csv	\N
80	6745	1107	2258	6	NCBI37	N	0	\N	e7b6a6629113293fa872a097985a2364	/illumina/upload/services/120524_SN905_0158_BC0W8LACXX_UHelsinki/SampleSheet.csv	\N
81	6747	1107	2259	8	NCBI37	N	0	\N	e7b6a6629113293fa872a097985a2364	/illumina/upload/services/120524_SN905_0158_BC0W8LACXX_UHelsinki/SampleSheet.csv	\N
82	5294	883	2604	8		N	0	\N	25414b1f34c64a3ed80f3c19640c3cac	/illumina/upload/services/120426_SN899_0156_BC0U2UACXX_STFDINVReQ/SampleSheet.csv	\N
83	5415	905	2191	1		N	0	\N	700fa5a1e6fe62d48faae41c79383ab7	/illumina/upload/services/120501_SN941_0154_AC0UN3ACXX_STFD/SampleSheet.csv	\N
84	5016	834	2605	2			0	NA	e5f5e715c9c8823db171950b9274793a	/illumina/upload/services/120418_SN1012_0142_BC0RKYACXX_STFD/SampleSheet.csv	\N
85	7423	1182	2446	3	HumanNCBI37_XY	N	0	\N	e261871a582ed8dfa7f8841384a4fe96	/illumina/upload/services/120601_SN903_0197_AC0WGVACXX_STFDJHU/SampleSheet.csv	\N
86	5076	838	2615	6			0	NA	759c6dcfac1c35c1f4059731a94eaf8f	/illumina/upload/services/120420_SN1010_0133_BC0U1YACXX_KnomeSTFDVbilt/SampleSheet.csv	\N
87	5077	838	2615	7			0	NA	759c6dcfac1c35c1f4059731a94eaf8f	/illumina/upload/services/120420_SN1010_0133_BC0U1YACXX_KnomeSTFDVbilt/SampleSheet.csv	\N
88	5074	838	2618	4			0	NA	759c6dcfac1c35c1f4059731a94eaf8f	/illumina/upload/services/120420_SN1010_0133_BC0U1YACXX_KnomeSTFDVbilt/SampleSheet.csv	\N
89	5447	915	2432	1		N	0	\N	e1a7e9c2f52251ae6f84b3ecfa523bca	/illumina/upload/services/120502_SN1110_0107_AD11YCACXX_UCBRemake/SampleSheet.csv	\N
90	5448	915	2432	2		N	0	\N	e1a7e9c2f52251ae6f84b3ecfa523bca	/illumina/upload/services/120502_SN1110_0107_AD11YCACXX_UCBRemake/SampleSheet.csv	\N
91	5015	834	2571	1			0	NA	e5f5e715c9c8823db171950b9274793a	/illumina/upload/services/120418_SN1012_0142_BC0RKYACXX_STFD/SampleSheet.csv	\N
92	5018	834	2539	4			0	NA	e5f5e715c9c8823db171950b9274793a	/illumina/upload/services/120418_SN1012_0142_BC0RKYACXX_STFD/SampleSheet.csv	\N
93	5321	888	2539	3		N	0	\N	0fa758b9ad9ddf2936c6e56faea0b873	/illumina/upload/services/120427_SN901_0192_BC0U59ACXX_STFDRemake/SampleSheet.csv	\N
94	5322	888	2539	4		N	0	\N	0fa758b9ad9ddf2936c6e56faea0b873	/illumina/upload/services/120427_SN901_0192_BC0U59ACXX_STFDRemake/SampleSheet.csv	\N
95	8806	1426	2539	5	NCBI37	N	0	\N	6b4aa61589c6adce1e72e38e2c378ec1	/illumina/upload/services/120621_SN1230_0064_AD15VMACXX_STFD_VA2/SampleSheet.csv	\N
96	8807	1426	2539	6	NCBI37	N	0	\N	6b4aa61589c6adce1e72e38e2c378ec1	/illumina/upload/services/120621_SN1230_0064_AD15VMACXX_STFD_VA2/SampleSheet.csv	\N
97	5073	838	2565	3			0	NA	759c6dcfac1c35c1f4059731a94eaf8f	/illumina/upload/services/120420_SN1010_0133_BC0U1YACXX_KnomeSTFDVbilt/SampleSheet.csv	\N
98	7393	1211	2398	3	NCBI37	N	0	\N	250f1422fcda0d0b935321450191ecf1	/illumina/upload/services/120604_SN1111_0110_BC0WE4ACXX_UCB/SampleSheet.csv	\N
99	7394	1211	2398	4	NCBI37	N	0	\N	250f1422fcda0d0b935321450191ecf1	/illumina/upload/services/120604_SN1111_0110_BC0WE4ACXX_UCB/SampleSheet.csv	\N
100	5325	888	2383	7		N	0	\N	0fa758b9ad9ddf2936c6e56faea0b873	/illumina/upload/services/120427_SN901_0192_BC0U59ACXX_STFDRemake/SampleSheet.csv	\N
101	5326	888	2383	8		N	0	\N	0fa758b9ad9ddf2936c6e56faea0b873	/illumina/upload/services/120427_SN901_0192_BC0U59ACXX_STFDRemake/SampleSheet.csv	\N
102	5437	909	2394	7		N	0	\N	474aa00ba1c86db8cc2cff4d34aa7c4e	/illumina/upload/services/120501_SN941_0155_BC0UNLACXX_STFDUCB/SampleSheet.csv	\N
103	5438	909	2394	8		N	0	\N	474aa00ba1c86db8cc2cff4d34aa7c4e	/illumina/upload/services/120501_SN941_0155_BC0UNLACXX_STFDUCB/SampleSheet.csv	\N
104	5435	909	2389	5		N	0	\N	474aa00ba1c86db8cc2cff4d34aa7c4e	/illumina/upload/services/120501_SN941_0155_BC0UNLACXX_STFDUCB/SampleSheet.csv	\N
105	5436	909	2389	6		N	0	\N	474aa00ba1c86db8cc2cff4d34aa7c4e	/illumina/upload/services/120501_SN941_0155_BC0UNLACXX_STFDUCB/SampleSheet.csv	\N
106	5328	889	3683	2		N	0	\N	5db1a1e1b902de7d20f371c686c8d112	/illumina/upload/services/120427_SN940_0176_BC0U75ACXX_VBilt/SampleSheet.csv	\N
107	5061	839	3159	7			0	NA	ad6d7c5a8a0e62d6f6268c5502e2baf9	/illumina/upload/services/120420_SN907_0176_BC0RL5ACXX_Vanderbilt/SampleSheet.csv	\N
