1995	364	123	3		N	0	\N	32a03eb2d6b73ca2e43a3eaae9d4dc50	/isilon/RUO/Runs/111206_SN192_0319_AD0JP9ACXX_GenentechPfizer5008/SampleSheet.csv	2012-10-22 21:31:11
1252	237	127	1		N	0	\N	a80bd1836949f9876bd4d3a6317a8c31	/isilon/RUO/Runs/111113_SN645_0143_AC0A2BACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1253	237	127	2		N	0	\N	a80bd1836949f9876bd4d3a6317a8c31	/isilon/RUO/Runs/111113_SN645_0143_AC0A2BACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1254	237	127	3		N	0	\N	a80bd1836949f9876bd4d3a6317a8c31	/isilon/RUO/Runs/111113_SN645_0143_AC0A2BACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1255	237	128	4		N	0	\N	a80bd1836949f9876bd4d3a6317a8c31	/isilon/RUO/Runs/111113_SN645_0143_AC0A2BACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1256	237	128	5		N	0	\N	a80bd1836949f9876bd4d3a6317a8c31	/isilon/RUO/Runs/111113_SN645_0143_AC0A2BACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1257	237	128	6		N	0	\N	a80bd1836949f9876bd4d3a6317a8c31	/isilon/RUO/Runs/111113_SN645_0143_AC0A2BACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1179	173	130	8		N	0	\N	a09abf7bc8ac67314c36580066246bcd	/isilon/RUO/Runs/111101_SN1015_0053_BD0F67ACXX_Genentech28694/SampleSheet.csv	2012-10-22 21:31:11
2053	374	130	5		N	0	\N	8ccb38c720609f9080aeeb9c548144f6	/isilon/RUO/Runs/111208_SN1005_0111_BD0JV6ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
2054	374	130	6		N	0	\N	8ccb38c720609f9080aeeb9c548144f6	/isilon/RUO/Runs/111208_SN1005_0111_BD0JV6ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
2272	401	130	4		N	0	\N	d995545afd48339e92c593bf534b0495	/isilon/RUO/Runs/111101_SN110_0608_Ac09lbacxx_Genentech28694/SampleSheet.csv	2012-10-22 21:31:11
2317	81	130	4		N	11	\N	f6a3601935ff9745427cda93bab86240	/isilon/RUO/Runs/111027_SN645_0136_BD0F51ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1189	236	140	2		N	0	\N	a6f311baba38702fa0c0bd470ab9bc79	/isilon/RUO/Runs/111113_SN940_0105_AD0FT6ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1190	236	140	3		N	0	\N	a6f311baba38702fa0c0bd470ab9bc79	/isilon/RUO/Runs/111113_SN940_0105_AD0FT6ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1191	236	140	4		N	0	\N	a6f311baba38702fa0c0bd470ab9bc79	/isilon/RUO/Runs/111113_SN940_0105_AD0FT6ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
2089	393	140	1		N	0	\N	8dcacdae238e5d649da3d0e91f91053a	/isilon/RUO/Runs/111211_SN940_0127_BC0C8RACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
